note_a_l_ecrit;longitude;nbre_eleves_segpa;nbre_eleves_ulis;effectifs_filles;effectifs_garcons
10.5;2.9759097447360388;0;11;241;248
10.8;2.918329570093103;0;0;182;165
11.0;2.918329570093103;0;0;182;165
8.9;2.938790907188865;53;0;187;215
10.1;2.938790907188865;53;0;187;215
8.9;2.7992097018058164;42;13;223;257
8.2;2.7992097018058164;42;13;223;257
9.1;3.0163594766506727;0;0;142;197
9.6;3.0163594766506727;0;0;142;197
8.3;2.9125511571538625;58;13;308;302
8.8;2.9125511571538625;58;13;308;302
9.4;2.639678808887983;0;13;172;139
7.7;2.639678808887983;0;13;172;139
10.7;2.5933425139085493;0;0;279;284
13.0;2.5933425139085493;0;0;279;284
8.8;3.2912229046449064;73;0;221;249
11.6;3.2912229046449064;73;0;221;249
9.6;2.581734712661134;0;13;273;294
11.7;2.581734712661134;0;13;273;294
7.4;2.5188994447044384;61;0;342;363
8.6;2.5188994447044384;61;0;342;363
8.0;2.4947364215917096;0;0;319;314
9.3;2.4947364215917096;0;0;319;314
7.4;2.468565537243213;0;15;270;321
8.9;2.468565537243213;0;15;270;321
9.8;2.435217954913491;63;13;428;423
7.6;2.435217954913491;63;13;428;423
8.9;2.47330599009689;0;0;280;262
9.4;2.47330599009689;0;0;280;262
8.6;2.4878894507438734;0;13;268;271
7.6;2.4878894507438734;0;13;268;271
7.9;2.548589480395309;0;14;310;330
9.3;2.548589480395309;0;14;310;330
8.2;2.5459725874189942;0;0;300;295
8.3;2.5459725874189942;0;0;300;295
9.8;2.4242097754084098;0;13;338;326
10.0;2.4242097754084098;0;13;338;326
9.0;2.558450857205455;64;16;332;314
10.2;2.558450857205455;64;16;332;314
9.8;2.445331658890117;0;13;273;289
9.2;2.445331658890117;0;13;273;289
10.4;2.4246832951309445;0;0;316;348
11.5;2.4246832951309445;0;0;316;348
7.5;2.5604107693443665;0;14;340;352
9.2;2.5604107693443665;0;14;340;352
8.4;2.433803421323845;0;0;175;240
9.5;2.433803421323845;0;0;175;240
6.9;2.461162862092738;56;14;210;226
8.0;2.461162862092738;56;14;210;226
7.3;2.362944286139678;48;23;421;382
9.1;2.362944286139678;48;23;421;382
6.9;2.3523546266562696;0;0;242;289
9.3;2.3523546266562696;0;0;242;289
7.5;2.3607399238348705;0;11;259;261
9.4;2.3607399238348705;0;11;259;261
7.9;2.5365920570459806;0;14;298;351
9.0;2.5365920570459806;0;14;298;351
9.6;2.3853256347000116;0;13;281;312
8.1;2.3853256347000116;0;13;281;312
9.6;2.550638880906192;64;14;283;320
10.2;2.550638880906192;64;14;283;320
8.4;2.4825566041789147;52;11;266;289
8.9;2.4825566041789147;52;11;266;289
7.2;2.551202907023546;0;0;192;191
9.7;2.551202907023546;0;0;192;191
9.8;2.540472333783582;53;0;356;409
10.0;2.540472333783582;53;0;356;409
8.1;2.5547957369700085;0;13;190;166
8.5;2.5547957369700085;0;13;190;166
9.1;2.468276499660144;0;7;161;147
8.0;2.468276499660144;0;7;161;147
10.6;2.4744208866508903;0;0;395;451
11.8;2.4744208866508903;0;0;395;451
8.3;2.48038882812426;51;0;295;304
9.5;2.48038882812426;51;0;295;304
8.8;2.3457206277302776;0;0;211;226
9.8;2.3457206277302776;0;0;211;226
8.7;2.4097993928312675;0;0;278;301
9.8;2.4097993928312675;0;0;278;301
8.1;2.383360402437281;0;0;224;230
9.3;2.383360402437281;0;0;224;230
9.7;2.36663484936782;0;10;209;180
11.3;2.36663484936782;0;10;209;180
9.1;2.358378890375754;0;11;182;209
10.6;2.358378890375754;0;11;182;209
8.6;2.3044618292910357;0;12;243;231
9.6;2.3044618292910357;0;12;243;231
9.0;2.3454149761603635;0;11;213;194
10.4;2.3454149761603635;0;11;213;194
10.2;2.350666344782148;0;12;201;186
10.6;2.350666344782148;0;12;201;186
10.0;2.3704248854812326;0;11;206;169
7.9;2.3704248854812326;0;11;206;169
10.6;2.406968028836891;0;12;206;238
11.8;2.406968028836891;0;12;206;238
10.4;2.384923514053723;0;9;175;177
9.9;2.384923514053723;0;9;175;177
9.6;2.5198601359297634;0;0;208;212
9.1;2.5198601359297634;0;0;208;212
8.0;2.460995665946544;59;12;368;368
8.0;2.460995665946544;59;12;368;368
9.6;2.445047674355642;0;12;228;245
8.4;2.445047674355642;0;12;228;245
9.7;2.252485582024741;63;12;301;375
10.4;2.252485582024741;63;12;301;375
9.3;2.3405164367874947;0;0;271;286
9.7;2.3405164367874947;0;0;271;286
7.6;2.363517042010605;61;12;341;353
9.3;2.363517042010605;61;12;341;353
8.7;2.276999947399213;42;11;316;345
8.3;2.276999947399213;42;11;316;345
9.3;2.3074839689415936;0;12;280;295
7.8;2.3074839689415936;0;12;280;295
7.9;2.2058684840970253;0;12;237;221
8.9;2.2058684840970253;0;12;237;221
8.5;2.2228763890998566;0;12;193;198
8.1;2.2228763890998566;0;12;193;198
7.1;2.3274772079073496;27;10;294;324
8.6;2.3274772079073496;27;10;294;324
9.1;2.0711298311356345;56;20;278;319
7.6;2.0711298311356345;56;20;278;319
8.7;2.3985716588527346;0;12;286;270
9.6;2.3985716588527346;0;12;286;270
9.9;2.0832364383798323;0;10;279;290
9.5;2.0832364383798323;0;10;279;290
9.0;2.2809362340796877;0;0;241;216
8.8;2.2809362340796877;0;0;241;216
7.9;2.3862797602839376;0;12;332;306
8.4;2.3862797602839376;0;12;332;306
9.8;1.9551752883200186;0;12;253;293
9.8;1.9551752883200186;0;12;253;293
8.7;1.7480604194085383;0;0;302;298
7.5;1.7480604194085383;0;0;302;298
7.4;1.7039515622713195;0;12;211;239
8.8;1.7039515622713195;0;12;211;239
8.0;1.6874588993918225;0;12;149;196
8.0;1.6874588993918225;0;12;149;196
9.9;1.7146183096453742;54;11;301;346
10.3;1.7146183096453742;54;11;301;346
8.6;1.9492702670522102;52;0;311;287
9.7;1.9492702670522102;52;0;311;287
10.7;2.0272209979601326;0;1;222;267
11.3;2.0272209979601326;0;1;222;267
9.9;55.47364462060809;0;6;149;161
9.9;55.47364462060809;0;6;149;161
8.5;55.62768091608149;0;13;228;244
8.8;55.62768091608149;0;13;228;244
8.2;55.30509570148501;0;5;337;322
9.6;55.30509570148501;0;5;337;322
8.5;55.29997213425819;125;12;355;327
9.9;55.29997213425819;125;12;355;327
8.6;55.29129762902777;0;15;256;248
9.4;55.29129762902777;0;15;256;248
8.9;55.71872706153563;0;12;229;268
9.6;55.71872706153563;0;12;229;268
8.4;55.708168186384896;120;27;325;413
10.1;55.708168186384896;120;27;325;413
8.2;55.452245233221355;0;11;407;372
9.9;55.452245233221355;0;11;407;372
8.0;55.320418159864595;0;13;241;244
10.7;55.320418159864595;0;13;241;244
7.1;55.40061992985625;0;22;321;312
6.9;55.40061992985625;0;22;321;312
10.9;55.26780516630669;124;13;326;411
9.2;55.26780516630669;124;13;326;411
11.6;55.29541656597488;0;25;390;399
9.6;55.29541656597488;0;25;390;399
8.2;55.467574471887914;107;23;338;363
8.4;55.467574471887914;107;23;338;363
8.5;55.476299171650176;0;12;178;253
10.1;55.476299171650176;0;12;178;253
9.4;55.48971590341287;51;21;301;326
10.4;55.48971590341287;51;21;301;326
7.4;-61.045149684748765;115;0;210;236
7.8;-61.045149684748765;115;0;210;236
8.1;-60.862970368613645;49;0;172;206
7.3;-60.862970368613645;49;0;172;206
7.9;-60.94006428124379;0;0;143;143
8.2;-60.94006428124379;0;0;143;143
9.5;-60.99899027082465;68;18;132;147
8.7;-60.99899027082465;68;18;132;147
5.7;45.195229265165956;0;13;520;467
5.6;45.195229265165956;0;13;520;467
7.7;45.15056004907721;0;0;489;477
8.8;45.15056004907721;0;0;489;477
6.1;45.22372172962821;0;7;642;565
5.4;45.22372172962821;0;7;642;565
8.1;4.916918126529449;0;13;269;300
9.6;4.916918126529449;0;13;269;300
10.1;6.849090225779805;82;0;291;275
9.5;6.849090225779805;82;0;291;275
10.2;6.058809727271883;0;20;300;265
11.6;6.058809727271883;0;20;300;265
8.8;6.169519556206805;114;10;264;316
10.3;6.169519556206805;114;10;264;316
10.0;2.923030447789512;53;10;229;195
10.3;2.923030447789512;53;10;229;195
9.4;3.1584886205988747;0;25;229;192
9.5;3.1584886205988747;0;25;229;192
9.6;4.852881537595646;0;0;280;280
10.1;4.852881537595646;0;0;280;280
9.8;4.370472644033587;0;14;206;219
10.5;4.370472644033587;0;14;206;219
8.7;3.42230229289232;0;12;246;231
10.1;3.42230229289232;0;12;246;231
9.8;-2.7510851598346853;0;12;161;189
10.9;-2.7510851598346853;0;12;161;189
9.7;-1.709250420726049;0;11;225;252
10.7;-1.709250420726049;0;11;225;252
9.9;-1.649410128522291;64;0;282;274
8.8;-1.649410128522291;64;0;282;274
7.6;-1.6632694028595163;63;17;239;254
9.1;-1.6632694028595163;63;17;239;254
9.4;2.06710967051571;0;0;236;289
7.4;2.06710967051571;0;0;236;289
8.7;1.3507801999826137;0;11;125;142
8.4;1.3507801999826137;0;11;125;142
7.9;1.353549589956368;71;0;227;317
8.6;1.353549589956368;71;0;227;317
10.5;1.449800104604184;0;13;301;243
9.6;1.449800104604184;0;13;301;243
9.3;1.3314068328852184;0;12;204;248
9.9;1.3314068328852184;0;12;204;248
10.7;1.6723105008263761;0;10;209;222
11.1;1.6723105008263761;0;10;209;222
8.6;0.6506603450186224;0;0;110;124
8.1;0.6506603450186224;0;0;110;124
9.3;0.729730012687513;0;0;180;204
10.5;0.729730012687513;0;0;180;204
11.2;0.681989836662814;0;0;122;118
11.2;0.681989836662814;0;0;122;118
9.1;1.9122506312627523;0;0;302;311
8.5;1.9122506312627523;0;0;302;311
9.4;1.9270330428671327;24;11;260;248
8.9;1.9270330428671327;24;11;260;248
8.8;8.775446258416242;0;0;217;335
10.8;8.775446258416242;0;0;217;335
11.2;8.901121308670726;0;8;128;154
8.1;8.901121308670726;0;8;128;154
8.2;9.505674437286494;12;0;237;248
10.5;9.505674437286494;12;0;237;248
9.7;5.896819824306622;94;11;288;304
11.1;5.896819824306622;94;11;288;304
9.0;6.934230187932992;19;0;137;155
10.0;6.934230187932992;19;0;137;155
9.9;6.7109404714696375;25;28;236;231
9.4;6.7109404714696375;25;28;236;231
9.3;6.684009451449142;0;0;167;175
11.1;6.684009451449142;0;0;167;175
8.6;6.892720395707076;56;26;256;304
7.4;6.892720395707076;56;26;256;304
9.2;6.817740550247311;31;27;262;222
9.7;6.817740550247311;31;27;262;222
11.3;6.198930398168907;54;27;334;370
11.8;6.198930398168907;54;27;334;370
8.2;4.722190512361697;56;0;144;166
8.0;4.722190512361697;56;0;144;166
9.5;4.718519538021718;0;0;122;144
9.7;4.718519538021718;0;0;122;144
9.6;4.705629861795017;25;11;125;163
10.7;4.705629861795017;25;11;125;163
10.3;4.857620152158673;46;8;151;167
9.7;4.857620152158673;46;8;151;167
8.2;3.7278704281470656;0;10;221;262
8.6;3.7278704281470656;0;10;221;262
8.4;3.719370530973969;70;8;277;307
7.9;3.719370530973969;70;8;277;307
11.1;4.590709492301247;0;13;182;190
9.8;4.590709492301247;0;13;182;190
6.7;4.005970510389876;67;0;232;208
6.1;4.005970510389876;67;0;232;208
7.2;7.731634119330065;0;0;255;260
8.3;7.731634119330065;0;0;255;260
5.5;7.3327449311828765;58;19;299;312
7.8;7.3327449311828765;58;19;299;312
8.6;-61.56454612175841;59;33;270;249
8.4;-61.56454612175841;59;33;270;249
8.7;-61.531639967733206;0;13;331;306
8.3;-61.531639967733206;0;13;331;306
6.1;-61.53550846137415;0;11;127;155
6.3;-61.53550846137415;0;11;127;155
7.2;-61.68850991138755;59;26;301;274
8.1;-61.68850991138755;59;26;301;274
6.8;-52.32393839584209;92;34;543;512
7.4;-52.32393839584209;92;34;543;512
8.6;-52.6434566655344;126;23;474;469
9.4;-52.6434566655344;126;23;474;469
7.5;-52.478159667705064;0;25;375;392
6.5;-52.478159667705064;0;25;375;392
7.7;-52.407216581988564;103;22;447;449
7.6;-52.407216581988564;103;22;447;449
5.9;-53.7793200392691;48;18;296;297
6.6;-53.7793200392691;48;18;296;297
8.1;-52.9548402375789;31;8;128;149
7.5;-52.9548402375789;31;8;128;149
10.2;3.38393437237485;74;25;385;395
9.4;3.38393437237485;74;25;385;395
9.3;3.5069395918693513;24;7;226;276
9.6;3.5069395918693513;24;7;226;276
8.5;3.636139990380132;68;25;181;213
9.3;3.636139990380132;68;25;181;213
10.7;3.364100416390511;0;0;234;207
9.3;3.364100416390511;0;0;234;207
11.7;3.2736201480068536;58;3;209;186
9.7;3.2736201480068536;58;3;209;186
8.1;2.080820339683501;47;12;270;273
8.5;2.080820339683501;47;12;270;273
9.5;2.4828999117810087;60;13;406;422
9.4;2.4828999117810087;60;13;406;422
9.1;2.89093017010974;46;0;299;364
10.3;2.89093017010974;46;0;299;364
10.1;3.2289302757058485;0;8;242;253
8.8;3.2289302757058485;0;8;242;253
8.1;3.124549464711073;28;0;108;153
8.0;3.124549464711073;28;0;108;153
9.2;2.351990212137265;0;0;204;254
9.9;2.351990212137265;0;0;204;254
10.2;3.3574295054584917;0;0;241;285
8.5;3.3574295054584917;0;0;241;285
9.8;3.063599555138808;0;0;174;132
10.9;3.063599555138808;0;0;174;132
7.8;3.571800073022058;0;0;157;143
7.6;3.571800073022058;0;0;157;143
8.2;2.3041700698011334;0;15;164;171
8.5;2.3041700698011334;0;15;164;171
8.3;3.187780607305509;40;10;239;265
10.3;3.187780607305509;40;10;239;265
9.1;4.105949712670817;0;13;154;159
7.6;4.105949712670817;0;13;154;159
10.1;3.1725305000597075;58;12;185;188
9.1;3.1725305000597075;58;12;185;188
10.7;2.9855001431691313;42;12;94;126
8.1;2.9855001431691313;42;12;94;126
9.3;3.084840391287406;0;0;209;182
10.3;3.084840391287406;0;0;209;182
9.0;3.3554093031083663;0;0;296;283
8.2;3.3554093031083663;0;0;296;283
9.3;3.1175204647683668;56;0;255;256
8.5;3.1175204647683668;56;0;255;256
9.5;3.026609554977936;33;0;155;147
8.8;3.026609554977936;33;0;155;147
9.2;3.080530699112658;0;12;114;142
10.8;3.080530699112658;0;12;114;142
7.9;3.1830697839593847;0;0;225;239
6.2;3.1830697839593847;0;0;225;239
9.4;3.114949443162363;53;0;339;360
8.0;3.114949443162363;53;0;339;360
8.4;3.107990599187455;0;0;175;154
10.0;3.107990599187455;0;0;175;154
9.7;2.7673305314071426;56;6;287;303
11.0;2.7673305314071426;56;6;287;303
11.9;2.4006094467249137;50;12;291;336
10.5;2.4006094467249137;50;12;291;336
9.5;1.6419865846343977;46;0;239;243
10.7;1.6419865846343977;46;0;239;243
9.8;2.9431206699958947;0;0;238;234
9.7;2.9431206699958947;0;0;238;234
8.9;2.784470023003672;56;12;192;209
8.4;2.784470023003672;56;12;192;209
8.6;2.7194599930897345;0;0;240;217
9.7;2.7194599930897345;0;0;240;217
10.5;2.9906698743988436;46;0;192;198
11.3;2.9906698743988436;46;0;192;198
9.5;1.6306095845429613;0;6;226;236
10.5;1.6306095845429613;0;6;226;236
11.9;2.794759744288523;47;19;348;401
10.9;2.794759744288523;47;19;348;401
8.6;2.862969385858147;40;0;202;181
9.6;2.862969385858147;40;0;202;181
7.3;2.383039998231103;0;0;191;178
8.5;2.383039998231103;0;0;191;178
7.3;2.4625423058013696;0;14;313;308
8.9;2.4625423058013696;0;14;313;308
6.7;2.4803414933480394;51;0;260;269
7.7;2.4803414933480394;51;0;260;269
8.2;2.5459725874189942;0;0;261;298
8.3;2.5459725874189942;0;0;261;298
11.5;2.438192138110218;59;0;320;396
10.1;2.438192138110218;59;0;320;396
8.8;2.4669536110319448;0;13;327;398
9.9;2.4669536110319448;0;13;327;398
7.6;2.4442765970182965;56;0;350;347
8.7;2.4442765970182965;56;0;350;347
10.4;2.4246832951309445;0;0;347;416
11.5;2.4246832951309445;0;0;347;416
8.5;2.4553719668858838;50;0;257;286
10.3;2.4553719668858838;50;0;257;286
7.5;2.460121583402077;0;13;222;266
7.6;2.460121583402077;0;13;222;266
9.0;2.5381467317946145;0;0;265;287
7.5;2.5381467317946145;0;0;265;287
7.7;2.4120053569254494;0;0;252;263
8.3;2.4120053569254494;0;0;252;263
9.4;2.4051830816317805;0;14;286;329
10.7;2.4051830816317805;0;14;286;329
8.7;2.435378334246137;0;14;180;185
9.6;2.435378334246137;0;14;180;185
9.3;2.5213004283582845;0;14;290;294
8.2;2.5213004283582845;0;14;290;294
8.3;2.369629184725014;0;12;290;292
7.1;2.369629184725014;0;12;290;292
9.0;2.5672349605234297;0;14;383;437
9.4;2.5672349605234297;0;14;383;437
9.6;2.550638880906192;51;13;295;310
10.2;2.550638880906192;51;13;295;310
10.1;2.5494090293205547;0;0;302;300
10.0;2.5494090293205547;0;0;302;300
7.9;2.3434594675069613;0;14;294;262
9.8;2.3434594675069613;0;14;294;262
8.4;2.4825566041789147;61;0;305;328
8.9;2.4825566041789147;61;0;305;328
8.1;2.5547957369700085;0;12;191;210
8.5;2.5547957369700085;0;12;191;210
10.7;2.4568773355610225;0;16;216;224
11.4;2.4568773355610225;0;16;216;224
9.0;2.3927968519947727;63;0;240;310
7.9;2.3927968519947727;63;0;240;310
8.4;2.381185722625792;0;0;275;340
9.6;2.381185722625792;0;0;275;340
11.1;2.505851465400418;62;8;318;361
9.0;2.505851465400418;62;8;318;361
9.2;2.3591802444927237;0;0;202;192
7.6;2.3591802444927237;0;0;202;192
10.9;2.3683182467577564;0;0;190;202
10.8;2.3683182467577564;0;0;190;202
11.0;2.3624994966288044;53;10;213;239
8.9;2.3624994966288044;53;10;213;239
10.5;2.364556476993583;0;0;204;230
11.0;2.364556476993583;0;0;204;230
8.6;2.3044618292910357;0;12;236;252
9.6;2.3044618292910357;0;12;236;252
8.5;2.3515393760269885;0;0;184;183
8.3;2.3515393760269885;0;0;184;183
9.0;2.3454149761603635;0;0;177;193
10.4;2.3454149761603635;0;0;177;193
10.0;2.3704248854812326;0;11;215;180
7.9;2.3704248854812326;0;11;215;180
9.8;2.388586699590991;0;12;194;192
11.2;2.388586699590991;0;12;194;192
11.0;2.4019754598712404;0;9;285;266
12.0;2.4019754598712404;0;9;285;266
9.8;2.52698656174498;0;0;439;445
10.2;2.52698656174498;0;0;439;445
9.9;2.3103238418952583;56;0;261;363
8.2;2.3103238418952583;56;0;261;363
9.6;2.5198601359297634;0;0;199;205
9.1;2.5198601359297634;0;0;199;205
8.0;2.460995665946544;62;12;355;341
8.0;2.460995665946544;62;12;355;341
8.6;2.5264281636084296;0;12;360;348
7.7;2.5264281636084296;0;12;360;348
8.1;2.430438594038297;0;14;344;301
8.5;2.430438594038297;0;14;344;301
9.6;2.391128043160554;0;0;337;319
7.4;2.391128043160554;0;0;337;319
9.2;2.2431414753562584;0;0;266;276
8.8;2.2431414753562584;0;0;266;276
9.9;2.2579731719669542;0;0;395;407
9.4;2.2579731719669542;0;0;395;407
9.0;2.3324808932023453;0;11;349;366
8.0;2.3324808932023453;0;11;349;366
8.1;2.2463151799791348;0;12;311;302
8.9;2.2463151799791348;0;12;311;302
9.1;2.0711298311356345;38;17;279;289
7.6;2.0711298311356345;38;17;279;289
9.2;2.3982890277673703;0;13;313;313
7.9;2.3982890277673703;0;13;313;313
9.0;2.338939659700138;0;14;251;313
10.1;2.338939659700138;0;14;251;313
9.5;2.274258516099972;47;0;365;403
7.7;2.274258516099972;47;0;365;403
9.9;2.0832364383798323;0;12;250;255
9.5;2.0832364383798323;0;12;250;255
9.0;2.2809362340796877;0;0;187;181
8.8;2.2809362340796877;0;0;187;181
8.4;2.3790837555276654;0;13;405;380
7.0;2.3790837555276654;0;13;405;380
9.3;2.029963933111115;0;0;191;231
10.2;2.029963933111115;0;0;191;231
7.4;1.7039515622713195;0;11;195;182
8.8;1.7039515622713195;0;11;195;182
9.9;1.7146183096453742;51;12;315;317
10.3;1.7146183096453742;51;12;315;317
7.3;1.9784158927616389;50;12;284;241
8.3;1.9784158927616389;50;12;284;241
8.2;55.452245233221355;0;6;445;430
9.9;55.452245233221355;0;6;445;430
9.3;55.48545981655612;64;12;294;320
8.5;55.48545981655612;64;12;294;320
9.0;55.55265817027803;0;15;248;293
8.9;55.55265817027803;0;15;248;293
8.5;55.62721140009432;126;11;434;523
10.6;55.62721140009432;126;11;434;523
11.6;55.29541656597488;0;14;446;428
9.6;55.29541656597488;0;14;446;428
8.6;55.28471003195644;0;13;283;378
9.9;55.28471003195644;0;13;283;378
8.5;55.476299171650176;0;12;158;208
10.1;55.476299171650176;0;12;158;208
9.1;55.494852849027374;63;11;383;413
10.2;55.494852849027374;63;11;383;413
6.6;-61.120049563469145;24;0;100;123
9.1;-61.120049563469145;24;0;100;123
6.4;-61.03902018602863;52;20;212;271
7.8;-61.03902018602863;52;20;212;271
6.5;-61.13816287818186;0;0;61;99
9.6;-60.944479541332306;66;8;181;229
9.4;-60.944479541332306;66;8;181;229
9.3;-60.99023935436793;0;18;117;112
8.9;-60.99023935436793;0;18;117;112
9.5;-60.99899027082465;54;21;136;171
8.7;-60.99899027082465;54;21;136;171
7.8;-61.035970173931496;62;4;286;342
8.4;-61.035970173931496;62;4;286;342
4.8;45.116973923871456;0;6;654;639
5.0;45.116973923871456;0;6;654;639
5.3;45.18607944368876;0;14;862;828
5.6;45.18607944368876;0;14;862;828
7.1;45.280037966408415;84;4;931;804
7.2;45.280037966408415;84;4;931;804
7.2;45.22739594336193;99;0;925;926
6.5;45.22739594336193;99;0;925;926
5.6;45.128812096047305;103;6;564;542
5.4;45.128812096047305;103;6;564;542
5.2;45.12599994576025;55;11;750;798
5.6;45.12599994576025;55;11;750;798
8.3;-1.104999863147956;0;10;97;88
10.1;-1.104999863147956;0;10;97;88
8.0;0.24745942754909922;0;0;113;132
9.0;0.24745942754909922;0;0;113;132
9.7;-1.3490924936986965;39;0;176;163
10.9;-1.3490924936986965;39;0;176;163
10.6;-1.080684377285271;62;12;208;186
10.2;-1.080684377285271;62;12;208;186
10.7;0.10235953320276274;0;13;164;199
10.7;0.10235953320276274;0;13;164;199
9.4;0.1995697305854822;0;0;84;100
9.1;0.1995697305854822;0;0;84;100
8.6;1.1205976152308446;0;12;305;309
9.2;1.1205976152308446;0;12;305;309
10.1;1.027962537732095;57;12;191;214
11.2;1.027962537732095;57;12;191;214
12.4;1.1535485937464796;0;0;239;246
10.4;1.1535485937464796;0;0;239;246
9.5;0.39199861752911125;0;12;140;172
9.1;0.39199861752911125;0;12;140;172
8.0;0.3662398343896867;0;0;155;159
9.5;0.3662398343896867;0;0;155;159
9.5;1.0017386409405615;36;12;132;118
9.6;1.0017386409405615;36;12;132;118
8.7;0.17652108117012325;0;0;223;228
8.2;0.17652108117012325;0;0;223;228
9.0;0.1223226050896545;35;6;199;199
7.9;0.1223226050896545;35;6;199;199
8.1;0.11550966421099625;0;0;143;134
9.3;0.11550966421099625;0;0;143;134
8.1;0.14047306390423073;26;0;150;148
6.6;0.14047306390423073;26;0;150;148
10.6;1.102055412205515;0;0;189;218
9.7;1.102055412205515;0;0;189;218
10.2;0.6876523836577759;55;14;178;197
11.0;0.6876523836577759;55;14;178;197
13.2;0.6866914994240764;0;0;82;76
10.6;0.6866914994240764;0;0;82;76
9.7;0.10958205109796483;0;0;128;119
9.3;0.10958205109796483;0;0;128;119
13.4;-0.5849179937998745;0;15;436;440
12.7;-0.5849179937998745;0;15;436;440
9.6;-0.5656659963993367;0;0;238;251
8.9;-0.5656659963993367;0;0;238;251
10.7;-0.05064459442194146;0;14;220;197
9.6;-0.05064459442194146;0;14;220;197
9.0;-0.5131354045833131;0;15;357;361
10.9;-0.5131354045833131;0;15;357;361
10.0;-0.41145166104362557;0;14;375;383
9.1;-0.41145166104362557;0;14;375;383
9.4;-0.916308634778351;0;0;191;186
